Date,Week,Month,Year,Commodity,Lock,Tons
04/05/2014,14,4,2014,Other Grain,Miss Locks 27,0
04/05/2014,14,4,2014,Other Grain,Ohio Olmsted,0
04/05/2014,14,4,2014,Other Grain,Ark Lock 1,1400
04/12/2014,15,4,2014,Corn,Miss Locks 27,277400
04/12/2014,15,4,2014,Corn,Ohio Olmsted,203450
04/12/2014,15,4,2014,Corn,Ark Lock 1,4200
04/12/2014,15,4,2014,Wheat,Miss Locks 27,17644
04/12/2014,15,4,2014,Wheat,Ohio Olmsted,21150
04/12/2014,15,4,2014,Wheat,Ark Lock 1,21000
04/12/2014,15,4,2014,Soybeans,Miss Locks 27,125276
04/12/2014,15,4,2014,Soybeans,Ohio Olmsted,31950
04/12/2014,15,4,2014,Soybeans,Ark Lock 1,0
04/12/2014,15,4,2014,Other Grain,Miss Locks 27,3200
04/12/2014,15,4,2014,Other Grain,Ohio Olmsted,0
04/12/2014,15,4,2014,Other Grain,Ark Lock 1,2800
04/19/2014,16,4,2014,Corn,Miss Locks 27,332238
04/19/2014,16,4,2014,Corn,Ohio Olmsted,158521
04/19/2014,16,4,2014,Corn,Ark Lock 1,0
04/19/2014,16,4,2014,Wheat,Miss Locks 27,1600
04/19/2014,16,4,2014,Wheat,Ohio Olmsted,13750
04/19/2014,16,4,2014,Wheat,Ark Lock 1,33600
04/19/2014,16,4,2014,Soybeans,Miss Locks 27,106100
04/19/2014,16,4,2014,Soybeans,Ohio Olmsted,21036
04/19/2014,16,4,2014,Soybeans,Ark Lock 1,4200
04/19/2014,16,4,2014,Other Grain,Miss Locks 27,0
04/19/2014,16,4,2014,Other Grain,Ohio Olmsted,0
04/19/2014,16,4,2014,Other Grain,Ark Lock 1,1400
04/26/2014,17,4,2014,Corn,Miss Locks 27,321473
04/26/2014,17,4,2014,Corn,Ohio Olmsted,171558
04/26/2014,17,4,2014,Corn,Ark Lock 1,4200
04/26/2014,17,4,2014,Wheat,Miss Locks 27,9124
04/26/2014,17,4,2014,Wheat,Ohio Olmsted,0
04/26/2014,17,4,2014,Wheat,Ark Lock 1,18200
04/26/2014,17,4,2014,Soybeans,Miss Locks 27,69600
04/26/2014,17,4,2014,Soybeans,Ohio Olmsted,20850
04/26/2014,17,4,2014,Soybeans,Ark Lock 1,2800
04/26/2014,17,4,2014,Other Grain,Miss Locks 27,6000
04/26/2014,17,4,2014,Other Grain,Ohio Olmsted,0
04/26/2014,17,4,2014,Other Grain,Ark Lock 1,0
05/03/2014,18,4,2014,Corn,Miss Locks 27,495600
05/03/2014,18,4,2014,Corn,Ohio Olmsted,135150
05/03/2014,18,4,2014,Corn,Ark Lock 1,0
05/03/2014,18,4,2014,Wheat,Miss Locks 27,16000
05/03/2014,18,4,2014,Wheat,Ohio Olmsted,5250
05/03/2014,18,4,2014,Wheat,Ark Lock 1,40400
05/03/2014,18,4,2014,Soybeans,Miss Locks 27,70600
05/03/2014,18,4,2014,Soybeans,Ohio Olmsted,20900
05/03/2014,18,4,2014,Soybeans,Ark Lock 1,4200
05/03/2014,18,4,2014,Other Grain,Miss Locks 27,0
05/03/2014,18,4,2014,Other Grain,Ohio Olmsted,0
05/03/2014,18,4,2014,Other Grain,Ark Lock 1,0
05/10/2014,19,5,2014,Corn,Miss Locks 27,430300
05/10/2014,19,5,2014,Corn,Ohio Olmsted,117250
05/10/2014,19,5,2014,Corn,Ark Lock 1,0
05/10/2014,19,5,2014,Wheat,Miss Locks 27,9300
05/10/2014,19,5,2014,Wheat,Ohio Olmsted,1750
05/10/2014,19,5,2014,Wheat,Ark Lock 1,25600
05/10/2014,19,5,2014,Soybeans,Miss Locks 27,101500
05/10/2014,19,5,2014,Soybeans,Ohio Olmsted,23117
05/10/2014,19,5,2014,Soybeans,Ark Lock 1,2800
05/10/2014,19,5,2014,Other Grain,Miss Locks 27,1600
05/10/2014,19,5,2014,Other Grain,Ohio Olmsted,0
05/10/2014,19,5,2014,Other Grain,Ark Lock 1,0
05/17/2014,20,5,2014,Corn,Miss Locks 27,440000
05/17/2014,20,5,2014,Corn,Ohio Olmsted,110696
05/17/2014,20,5,2014,Corn,Ark Lock 1,0
05/17/2014,20,5,2014,Wheat,Miss Locks 27,4800
05/17/2014,20,5,2014,Wheat,Ohio Olmsted,3500
05/17/2014,20,5,2014,Wheat,Ark Lock 1,60200
05/17/2014,20,5,2014,Soybeans,Miss Locks 27,73200
05/17/2014,20,5,2014,Soybeans,Ohio Olmsted,10536
05/17/2014,20,5,2014,Soybeans,Ark Lock 1,1400
05/17/2014,20,5,2014,Other Grain,Miss Locks 27,1600
05/17/2014,20,5,2014,Other Grain,Ohio Olmsted,0
05/17/2014,20,5,2014,Other Grain,Ark Lock 1,0
05/24/2014,21,5,2014,Corn,Miss Locks 27,458112
05/24/2014,21,5,2014,Corn,Ohio Olmsted,110704
05/24/2014,21,5,2014,Corn,Ark Lock 1,0
05/24/2014,21,5,2014,Wheat,Miss Locks 27,20500
05/24/2014,21,5,2014,Wheat,Ohio Olmsted,0
05/24/2014,21,5,2014,Wheat,Ark Lock 1,8400
05/24/2014,21,5,2014,Soybeans,Miss Locks 27,52700
05/24/2014,21,5,2014,Soybeans,Ohio Olmsted,5250
05/24/2014,21,5,2014,Soybeans,Ark Lock 1,0
05/24/2014,21,5,2014,Other Grain,Miss Locks 27,6100
05/24/2014,21,5,2014,Other Grain,Ohio Olmsted,0
05/24/2014,21,5,2014,Other Grain,Ark Lock 1,1400
05/31/2014,22,5,2014,Corn,Miss Locks 27,541100
05/31/2014,22,5,2014,Corn,Ohio Olmsted,137852
05/31/2014,22,5,2014,Corn,Ark Lock 1,0
05/31/2014,22,5,2014,Wheat,Miss Locks 27,15600
05/31/2014,22,5,2014,Wheat,Ohio Olmsted,10426
05/31/2014,22,5,2014,Wheat,Ark Lock 1,25200
05/31/2014,22,5,2014,Soybeans,Miss Locks 27,83800
05/31/2014,22,5,2014,Soybeans,Ohio Olmsted,20950
05/31/2014,22,5,2014,Soybeans,Ark Lock 1,0
05/31/2014,22,5,2014,Other Grain,Miss Locks 27,10600
05/31/2014,22,5,2014,Other Grain,Ohio Olmsted,0
05/31/2014,22,5,2014,Other Grain,Ark Lock 1,8400
06/07/2014,23,6,2014,Corn,Miss Locks 27,440276
06/07/2014,23,6,2014,Corn,Ohio Olmsted,202100
06/07/2014,23,6,2014,Corn,Ark Lock 1,0
06/07/2014,23,6,2014,Wheat,Miss Locks 27,6300
06/07/2014,23,6,2014,Wheat,Ohio Olmsted,0
06/07/2014,23,6,2014,Wheat,Ark Lock 1,21000
06/07/2014,23,6,2014,Soybeans,Miss Locks 27,109624
06/07/2014,23,6,2014,Soybeans,Ohio Olmsted,10600
06/07/2014,23,6,2014,Soybeans,Ark Lock 1,0
06/07/2014,23,6,2014,Other Grain,Miss Locks 27,0
06/07/2014,23,6,2014,Other Grain,Ohio Olmsted,0
06/07/2014,23,6,2014,Other Grain,Ark Lock 1,2800
06/14/2014,24,6,2014,Corn,Miss Locks 27,469016
06/14/2014,24,6,2014,Corn,Ohio Olmsted,88086
06/14/2014,24,6,2014,Corn,Ark Lock 1,0
06/14/2014,24,6,2014,Wheat,Miss Locks 27,11100
06/14/2014,24,6,2014,Wheat,Ohio Olmsted,0
06/14/2014,24,6,2014,Wheat,Ark Lock 1,16800
06/14/2014,24,6,2014,Soybeans,Miss Locks 27,57800
06/14/2014,24,6,2014,Soybeans,Ohio Olmsted,3500
06/14/2014,24,6,2014,Soybeans,Ark Lock 1,0
06/14/2014,24,6,2014,Other Grain,Miss Locks 27,1500
06/14/2014,24,6,2014,Other Grain,Ohio Olmsted,1750
06/14/2014,24,6,2014,Other Grain,Ark Lock 1,2800
06/21/2014,25,6,2014,Corn,Miss Locks 27,649260
06/21/2014,25,6,2014,Corn,Ohio Olmsted,80018
06/21/2014,25,6,2014,Corn,Ark Lock 1,0
06/21/2014,25,6,2014,Wheat,Miss Locks 27,12600
06/21/2014,25,6,2014,Wheat,Ohio Olmsted,0
06/21/2014,25,6,2014,Wheat,Ark Lock 1,23800
06/21/2014,25,6,2014,Soybeans,Miss Locks 27,38100
06/21/2014,25,6,2014,Soybeans,Ohio Olmsted,8672
06/21/2014,25,6,2014,Soybeans,Ark Lock 1,1400
06/21/2014,25,6,2014,Other Grain,Miss Locks 27,1500
06/21/2014,25,6,2014,Other Grain,Ohio Olmsted,1750
06/21/2014,25,6,2014,Other Grain,Ark Lock 1,2800
06/28/2014,26,6,2014,Corn,Miss Locks 27,445036
06/28/2014,26,6,2014,Corn,Ohio Olmsted,153905
06/28/2014,26,6,2014,Corn,Ark Lock 1,0
06/28/2014,26,6,2014,Wheat,Miss Locks 27,0
06/28/2014,26,6,2014,Wheat,Ohio Olmsted,6350
06/28/2014,26,6,2014,Wheat,Ark Lock 1,57300
06/28/2014,26,6,2014,Soybeans,Miss Locks 27,82448
06/28/2014,26,6,2014,Soybeans,Ohio Olmsted,0
06/28/2014,26,6,2014,Soybeans,Ark Lock 1,0
06/28/2014,26,6,2014,Other Grain,Miss Locks 27,0
06/28/2014,26,6,2014,Other Grain,Ohio Olmsted,0
06/28/2014,26,6,2014,Other Grain,Ark Lock 1,1400
07/05/2014,27,7,2014,Corn,Miss Locks 27,435148
07/05/2014,27,7,2014,Corn,Ohio Olmsted,104000
07/05/2014,27,7,2014,Corn,Ark Lock 1,0
07/05/2014,27,7,2014,Wheat,Miss Locks 27,1600
07/05/2014,27,7,2014,Wheat,Ohio Olmsted,77489
07/05/2014,27,7,2014,Wheat,Ark Lock 1,26600
07/05/2014,27,7,2014,Soybeans,Miss Locks 27,28000
07/05/2014,27,7,2014,Soybeans,Ohio Olmsted,15750
07/05/2014,27,7,2014,Soybeans,Ark Lock 1,0
07/05/2014,27,7,2014,Other Grain,Miss Locks 27,4700
07/05/2014,27,7,2014,Other Grain,Ohio Olmsted,0
07/05/2014,27,7,2014,Other Grain,Ark Lock 1,0
07/12/2014,28,7,2014,Corn,Miss Locks 27,212040
07/12/2014,28,7,2014,Corn,Ohio Olmsted,110100
07/12/2014,28,7,2014,Corn,Ark Lock 1,0
07/12/2014,28,7,2014,Wheat,Miss Locks 27,0
07/12/2014,28,7,2014,Wheat,Ohio Olmsted,70860
07/12/2014,28,7,2014,Wheat,Ark Lock 1,58800
07/12/2014,28,7,2014,Soybeans,Miss Locks 27,23848
07/12/2014,28,7,2014,Soybeans,Ohio Olmsted,10500
07/12/2014,28,7,2014,Soybeans,Ark Lock 1,0
07/12/2014,28,7,2014,Other Grain,Miss Locks 27,0
07/12/2014,28,7,2014,Other Grain,Ohio Olmsted,3500
07/12/2014,28,7,2014,Other Grain,Ark Lock 1,1400
07/19/2014,29,7,2014,Corn,Miss Locks 27,215546
07/19/2014,29,7,2014,Corn,Ohio Olmsted,69550
07/19/2014,29,7,2014,Corn,Ark Lock 1,0
07/19/2014,29,7,2014,Wheat,Miss Locks 27,0
07/19/2014,29,7,2014,Wheat,Ohio Olmsted,41922
07/19/2014,29,7,2014,Wheat,Ark Lock 1,35000
07/19/2014,29,7,2014,Soybeans,Miss Locks 27,51316
07/19/2014,29,7,2014,Soybeans,Ohio Olmsted,9900
07/19/2014,29,7,2014,Soybeans,Ark Lock 1,0
07/19/2014,29,7,2014,Other Grain,Miss Locks 27,0
07/19/2014,29,7,2014,Other Grain,Ohio Olmsted,0
07/19/2014,29,7,2014,Other Grain,Ark Lock 1,0
07/26/2014,30,7,2014,Corn,Miss Locks 27,485400
07/26/2014,30,7,2014,Corn,Ohio Olmsted,86050
07/26/2014,30,7,2014,Corn,Ark Lock 1,0
07/26/2014,30,7,2014,Wheat,Miss Locks 27,0
07/26/2014,30,7,2014,Wheat,Ohio Olmsted,70201
07/26/2014,30,7,2014,Wheat,Ark Lock 1,46200
07/26/2014,30,7,2014,Soybeans,Miss Locks 27,94700
07/26/2014,30,7,2014,Soybeans,Ohio Olmsted,1750
07/26/2014,30,7,2014,Soybeans,Ark Lock 1,1400
07/26/2014,30,7,2014,Other Grain,Miss Locks 27,0
07/26/2014,30,7,2014,Other Grain,Ohio Olmsted,0
07/26/2014,30,7,2014,Other Grain,Ark Lock 1,0
08/02/2014,31,7,2014,Corn,Miss Locks 27,482820
08/02/2014,31,7,2014,Corn,Ohio Olmsted,115264
08/02/2014,31,7,2014,Corn,Ark Lock 1,0
08/02/2014,31,7,2014,Wheat,Miss Locks 27,4700
08/02/2014,31,7,2014,Wheat,Ohio Olmsted,38689
08/02/2014,31,7,2014,Wheat,Ark Lock 1,49000
08/02/2014,31,7,2014,Soybeans,Miss Locks 27,67500
08/02/2014,31,7,2014,Soybeans,Ohio Olmsted,14000
08/02/2014,31,7,2014,Soybeans,Ark Lock 1,0
08/02/2014,31,7,2014,Other Grain,Miss Locks 27,6400
08/02/2014,31,7,2014,Other Grain,Ohio Olmsted,0
08/02/2014,31,7,2014,Other Grain,Ark Lock 1,0
08/09/2014,32,8,2014,Corn,Miss Locks 27,441300
08/09/2014,32,8,2014,Corn,Ohio Olmsted,145712
08/09/2014,32,8,2014,Corn,Ark Lock 1,0
08/09/2014,32,8,2014,Wheat,Miss Locks 27,3600
08/09/2014,32,8,2014,Wheat,Ohio Olmsted,64140
08/09/2014,32,8,2014,Wheat,Ark Lock 1,26600
08/09/2014,32,8,2014,Soybeans,Miss Locks 27,70700
08/09/2014,32,8,2014,Soybeans,Ohio Olmsted,7000
08/09/2014,32,8,2014,Soybeans,Ark Lock 1,0
08/09/2014,32,8,2014,Other Grain,Miss Locks 27,0
08/09/2014,32,8,2014,Other Grain,Ohio Olmsted,0
08/09/2014,32,8,2014,Other Grain,Ark Lock 1,0
08/16/2014,33,8,2014,Corn,Miss Locks 27,287600
08/16/2014,33,8,2014,Corn,Ohio Olmsted,133600
08/16/2014,33,8,2014,Corn,Ark Lock 1,0
08/16/2014,33,8,2014,Wheat,Miss Locks 27,1600
08/16/2014,33,8,2014,Wheat,Ohio Olmsted,67800
08/16/2014,33,8,2014,Wheat,Ark Lock 1,39200
08/16/2014,33,8,2014,Soybeans,Miss Locks 27,20500
08/16/2014,33,8,2014,Soybeans,Ohio Olmsted,5250
08/16/2014,33,8,2014,Soybeans,Ark Lock 1,0
08/16/2014,33,8,2014,Other Grain,Miss Locks 27,3200
08/16/2014,33,8,2014,Other Grain,Ohio Olmsted,0
08/16/2014,33,8,2014,Other Grain,Ark Lock 1,0
08/23/2014,34,8,2014,Corn,Miss Locks 27,430500
08/23/2014,34,8,2014,Corn,Ohio Olmsted,41850
08/23/2014,34,8,2014,Corn,Ark Lock 1,0
08/23/2014,34,8,2014,Wheat,Miss Locks 27,4700
08/23/2014,34,8,2014,Wheat,Ohio Olmsted,62150
08/23/2014,34,8,2014,Wheat,Ark Lock 1,5600
02/20/2021,7,2,2021,Corn,Ark Lock 1,0
08/23/2014,34,8,2014,Soybeans,Miss Locks 27,50100
08/23/2014,34,8,2014,Soybeans,Ohio Olmsted,1750
08/23/2014,34,8,2014,Soybeans,Ark Lock 1,0
08/23/2014,34,8,2014,Other Grain,Miss Locks 27,0
08/23/2014,34,8,2014,Other Grain,Ohio Olmsted,0
08/23/2014,34,8,2014,Other Grain,Ark Lock 1,2800
08/30/2014,35,8,2014,Corn,Miss Locks 27,446415
08/30/2014,35,8,2014,Corn,Ohio Olmsted,71600
08/30/2014,35,8,2014,Corn,Ark Lock 1,5600
08/30/2014,35,8,2014,Wheat,Miss Locks 27,21900
08/30/2014,35,8,2014,Wheat,Ohio Olmsted,44404
08/30/2014,35,8,2014,Wheat,Ark Lock 1,50400
08/30/2014,35,8,2014,Soybeans,Miss Locks 27,43500
08/30/2014,35,8,2014,Soybeans,Ohio Olmsted,16500
08/30/2014,35,8,2014,Soybeans,Ark Lock 1,5600
08/30/2014,35,8,2014,Other Grain,Miss Locks 27,1600
08/30/2014,35,8,2014,Other Grain,Ohio Olmsted,3500
08/30/2014,35,8,2014,Other Grain,Ark Lock 1,4200
09/06/2014,36,9,2014,Corn,Miss Locks 27,188900
09/06/2014,36,9,2014,Corn,Ohio Olmsted,45100
09/06/2014,36,9,2014,Corn,Ark Lock 1,1400
09/06/2014,36,9,2014,Wheat,Miss Locks 27,12700
09/06/2014,36,9,2014,Wheat,Ohio Olmsted,11754
09/06/2014,36,9,2014,Wheat,Ark Lock 1,8400
09/06/2014,36,9,2014,Soybeans,Miss Locks 27,6300
09/06/2014,36,9,2014,Soybeans,Ohio Olmsted,1750
09/06/2014,36,9,2014,Soybeans,Ark Lock 1,4200
09/06/2014,36,9,2014,Other Grain,Miss Locks 27,1600
09/06/2014,36,9,2014,Other Grain,Ohio Olmsted,1750
09/06/2014,36,9,2014,Other Grain,Ark Lock 1,0
09/13/2014,37,9,2014,Corn,Miss Locks 27,132700
09/13/2014,37,9,2014,Corn,Ohio Olmsted,54000
09/13/2014,37,9,2014,Corn,Ark Lock 1,1400
09/13/2014,37,9,2014,Wheat,Miss Locks 27,14100
09/13/2014,37,9,2014,Wheat,Ohio Olmsted,8700
09/13/2014,37,9,2014,Wheat,Ark Lock 1,1400
09/13/2014,37,9,2014,Soybeans,Miss Locks 27,4500
09/13/2014,37,9,2014,Soybeans,Ohio Olmsted,8450
09/13/2014,37,9,2014,Soybeans,Ark Lock 1,15400
09/13/2014,37,9,2014,Other Grain,Miss Locks 27,8000
09/13/2014,37,9,2014,Other Grain,Ohio Olmsted,0
09/13/2014,37,9,2014,Other Grain,Ark Lock 1,0
09/20/2014,38,9,2014,Corn,Miss Locks 27,129800
09/20/2014,38,9,2014,Corn,Ohio Olmsted,112413
09/20/2014,38,9,2014,Corn,Ark Lock 1,2800
09/20/2014,38,9,2014,Wheat,Miss Locks 27,6300
09/20/2014,38,9,2014,Wheat,Ohio Olmsted,0
09/20/2014,38,9,2014,Wheat,Ark Lock 1,44800
09/20/2014,38,9,2014,Soybeans,Miss Locks 27,1600
09/20/2014,38,9,2014,Soybeans,Ohio Olmsted,5250
09/20/2014,38,9,2014,Soybeans,Ark Lock 1,30800
09/20/2014,38,9,2014,Other Grain,Miss Locks 27,0
09/20/2014,38,9,2014,Other Grain,Ohio Olmsted,7000
09/20/2014,38,9,2014,Other Grain,Ark Lock 1,2800
09/27/2014,39,9,2014,Corn,Miss Locks 27,90400
09/27/2014,39,9,2014,Corn,Ohio Olmsted,190600
09/27/2014,39,9,2014,Corn,Ark Lock 1,1400
09/27/2014,39,9,2014,Wheat,Miss Locks 27,6100
09/27/2014,39,9,2014,Wheat,Ohio Olmsted,3250
09/27/2014,39,9,2014,Wheat,Ark Lock 1,8400
09/27/2014,39,9,2014,Soybeans,Miss Locks 27,4600
09/27/2014,39,9,2014,Soybeans,Ohio Olmsted,5250
09/27/2014,39,9,2014,Soybeans,Ark Lock 1,41700
09/27/2014,39,9,2014,Other Grain,Miss Locks 27,1500
09/27/2014,39,9,2014,Other Grain,Ohio Olmsted,0
09/27/2014,39,9,2014,Other Grain,Ark Lock 1,8400
10/04/2014,40,10,2014,Corn,Miss Locks 27,166096
10/04/2014,40,10,2014,Corn,Ohio Olmsted,165254
10/04/2014,40,10,2014,Corn,Ark Lock 1,2800
10/04/2014,40,10,2014,Wheat,Miss Locks 27,7800
10/04/2014,40,10,2014,Wheat,Ohio Olmsted,1600
10/04/2014,40,10,2014,Wheat,Ark Lock 1,22400
10/04/2014,40,10,2014,Soybeans,Miss Locks 27,65000
10/04/2014,40,10,2014,Soybeans,Ohio Olmsted,23000
10/04/2014,40,10,2014,Soybeans,Ark Lock 1,44800
10/04/2014,40,10,2014,Other Grain,Miss Locks 27,4700
10/04/2014,40,10,2014,Other Grain,Ohio Olmsted,
10/04/2014,40,10,2014,Other Grain,Ark Lock 1,7000
10/11/2014,41,10,2014,Corn,Miss Locks 27,127200
10/11/2014,41,10,2014,Corn,Ohio Olmsted,163540
10/11/2014,41,10,2014,Corn,Ark Lock 1,1400
10/11/2014,41,10,2014,Wheat,Miss Locks 27,9300
10/11/2014,41,10,2014,Wheat,Ohio Olmsted,5090
10/11/2014,41,10,2014,Wheat,Ark Lock 1,5600
10/11/2014,41,10,2014,Soybeans,Miss Locks 27,167100
10/11/2014,41,10,2014,Soybeans,Ohio Olmsted,110700
10/11/2014,41,10,2014,Soybeans,Ark Lock 1,62000
10/11/2014,41,10,2014,Other Grain,Miss Locks 27,0
10/11/2014,41,10,2014,Other Grain,Ohio Olmsted,0
10/11/2014,41,10,2014,Other Grain,Ark Lock 1,4200
10/18/2014,42,10,2014,Corn,Miss Locks 27,124899
10/18/2014,42,10,2014,Corn,Ohio Olmsted,116900
10/18/2014,42,10,2014,Corn,Ark Lock 1,0
10/18/2014,42,10,2014,Wheat,Miss Locks 27,3200
10/18/2014,42,10,2014,Wheat,Ohio Olmsted,0
10/18/2014,42,10,2014,Wheat,Ark Lock 1,9800
10/18/2014,42,10,2014,Soybeans,Miss Locks 27,192600
10/18/2014,42,10,2014,Soybeans,Ohio Olmsted,122500
10/18/2014,42,10,2014,Soybeans,Ark Lock 1,35000
10/18/2014,42,10,2014,Other Grain,Miss Locks 27,0
10/18/2014,42,10,2014,Other Grain,Ohio Olmsted,0
10/18/2014,42,10,2014,Other Grain,Ark Lock 1,4200
10/25/2014,43,10,2014,Corn,Miss Locks 27,113048
10/25/2014,43,10,2014,Corn,Ohio Olmsted,78500
10/25/2014,43,10,2014,Corn,Ark Lock 1,0
10/25/2014,43,10,2014,Wheat,Miss Locks 27,3200
10/25/2014,43,10,2014,Wheat,Ohio Olmsted,0
10/25/2014,43,10,2014,Wheat,Ark Lock 1,3000
10/25/2014,43,10,2014,Soybeans,Miss Locks 27,426200
10/25/2014,43,10,2014,Soybeans,Ohio Olmsted,66050
10/25/2014,43,10,2014,Soybeans,Ark Lock 1,44000
10/25/2014,43,10,2014,Other Grain,Miss Locks 27,3100
10/25/2014,43,10,2014,Other Grain,Ohio Olmsted,0
10/25/2014,43,10,2014,Other Grain,Ark Lock 1,0
11/01/2014,44,10,2014,Corn,Miss Locks 27,87600
11/01/2014,44,10,2014,Corn,Ohio Olmsted,31950
11/01/2014,44,10,2014,Corn,Ark Lock 1,0
11/01/2014,44,10,2014,Wheat,Miss Locks 27,0
11/01/2014,44,10,2014,Wheat,Ohio Olmsted,1750
11/01/2014,44,10,2014,Wheat,Ark Lock 1,7000
11/01/2014,44,10,2014,Soybeans,Miss Locks 27,357120
11/01/2014,44,10,2014,Soybeans,Ohio Olmsted,284850
11/01/2014,44,10,2014,Soybeans,Ark Lock 1,49500
11/01/2014,44,10,2014,Other Grain,Miss Locks 27,18700
11/01/2014,44,10,2014,Other Grain,Ohio Olmsted,0
11/01/2014,44,10,2014,Other Grain,Ark Lock 1,0
11/08/2014,45,11,2014,Corn,Miss Locks 27,171100
11/08/2014,45,11,2014,Corn,Ohio Olmsted,72850
11/08/2014,45,11,2014,Corn,Ark Lock 1,0
11/08/2014,45,11,2014,Wheat,Miss Locks 27,3200
11/08/2014,45,11,2014,Wheat,Ohio Olmsted,1877
11/08/2014,45,11,2014,Wheat,Ark Lock 1,2800
11/08/2014,45,11,2014,Soybeans,Miss Locks 27,448400
11/08/2014,45,11,2014,Soybeans,Ohio Olmsted,292508
11/08/2014,45,11,2014,Soybeans,Ark Lock 1,61600
11/08/2014,45,11,2014,Other Grain,Miss Locks 27,0
11/08/2014,45,11,2014,Other Grain,Ohio Olmsted,0
11/08/2014,45,11,2014,Other Grain,Ark Lock 1,0
11/15/2014,46,11,2014,Corn,Miss Locks 27,256174
11/15/2014,46,11,2014,Corn,Ohio Olmsted,72250
11/15/2014,46,11,2014,Corn,Ark Lock 1,0
11/15/2014,46,11,2014,Wheat,Miss Locks 27,0
11/15/2014,46,11,2014,Wheat,Ohio Olmsted,1750
11/15/2014,46,11,2014,Wheat,Ark Lock 1,1400
11/15/2014,46,11,2014,Soybeans,Miss Locks 27,298136
11/15/2014,46,11,2014,Soybeans,Ohio Olmsted,329993
11/15/2014,46,11,2014,Soybeans,Ark Lock 1,99200
11/15/2014,46,11,2014,Other Grain,Miss Locks 27,1600
11/15/2014,46,11,2014,Other Grain,Ohio Olmsted,0
11/15/2014,46,11,2014,Other Grain,Ark Lock 1,0
11/22/2014,47,11,2014,Corn,Miss Locks 27,310800
11/22/2014,47,11,2014,Corn,Ohio Olmsted,112900
11/22/2014,47,11,2014,Corn,Ark Lock 1,0
11/22/2014,47,11,2014,Wheat,Miss Locks 27,1500
11/22/2014,47,11,2014,Wheat,Ohio Olmsted,0
11/22/2014,47,11,2014,Wheat,Ark Lock 1,0
11/22/2014,47,11,2014,Soybeans,Miss Locks 27,211100
11/22/2014,47,11,2014,Soybeans,Ohio Olmsted,286650
11/22/2014,47,11,2014,Soybeans,Ark Lock 1,43400
11/22/2014,47,11,2014,Other Grain,Miss Locks 27,1600
11/22/2014,47,11,2014,Other Grain,Ohio Olmsted,0
11/22/2014,47,11,2014,Other Grain,Ark Lock 1,0
11/29/2014,48,11,2014,Corn,Miss Locks 27,257000
11/29/2014,48,11,2014,Corn,Ohio Olmsted,93850
11/29/2014,48,11,2014,Corn,Ark Lock 1,0
11/29/2014,48,11,2014,Wheat,Miss Locks 27,13000
11/29/2014,48,11,2014,Wheat,Ohio Olmsted,0
11/29/2014,48,11,2014,Wheat,Ark Lock 1,4200
11/29/2014,48,11,2014,Soybeans,Miss Locks 27,268400
11/29/2014,48,11,2014,Soybeans,Ohio Olmsted,191900
11/29/2014,48,11,2014,Soybeans,Ark Lock 1,96600
11/29/2014,48,11,2014,Other Grain,Miss Locks 27,0
11/29/2014,48,11,2014,Other Grain,Ohio Olmsted,0
11/29/2014,48,11,2014,Other Grain,Ark Lock 1,1400
12/06/2014,49,12,2014,Corn,Miss Locks 27,228922
12/06/2014,49,12,2014,Corn,Ohio Olmsted,87750
12/06/2014,49,12,2014,Corn,Ark Lock 1,0
12/06/2014,49,12,2014,Wheat,Miss Locks 27,1500
12/06/2014,49,12,2014,Wheat,Ohio Olmsted,3200
12/06/2014,49,12,2014,Wheat,Ark Lock 1,0
12/06/2014,49,12,2014,Soybeans,Miss Locks 27,363846
12/06/2014,49,12,2014,Soybeans,Ohio Olmsted,123808
12/06/2014,49,12,2014,Soybeans,Ark Lock 1,43400
12/06/2014,49,12,2014,Other Grain,Miss Locks 27,1600
12/06/2014,49,12,2014,Other Grain,Ohio Olmsted,0
12/06/2014,49,12,2014,Other Grain,Ark Lock 1,0
12/13/2014,50,12,2014,Corn,Miss Locks 27,305400
12/13/2014,50,12,2014,Corn,Ohio Olmsted,164304
12/13/2014,50,12,2014,Corn,Ark Lock 1,0
12/13/2014,50,12,2014,Wheat,Miss Locks 27,4500
12/13/2014,50,12,2014,Wheat,Ohio Olmsted,3500
12/13/2014,50,12,2014,Wheat,Ark Lock 1,9800
12/13/2014,50,12,2014,Soybeans,Miss Locks 27,316700
12/13/2014,50,12,2014,Soybeans,Ohio Olmsted,139750
12/13/2014,50,12,2014,Soybeans,Ark Lock 1,86600
12/13/2014,50,12,2014,Other Grain,Miss Locks 27,12500
12/13/2014,50,12,2014,Other Grain,Ohio Olmsted,5250
12/13/2014,50,12,2014,Other Grain,Ark Lock 1,0
12/20/2014,51,12,2014,Corn,Miss Locks 27,273800
12/20/2014,51,12,2014,Corn,Ohio Olmsted,94850
12/20/2014,51,12,2014,Corn,Ark Lock 1,0
12/20/2014,51,12,2014,Wheat,Miss Locks 27,0
12/20/2014,51,12,2014,Wheat,Ohio Olmsted,6850
12/20/2014,51,12,2014,Wheat,Ark Lock 1,8600
12/20/2014,51,12,2014,Soybeans,Miss Locks 27,173100
12/20/2014,51,12,2014,Soybeans,Ohio Olmsted,223075
12/20/2014,51,12,2014,Soybeans,Ark Lock 1,26600
12/20/2014,51,12,2014,Other Grain,Miss Locks 27,3200
